SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
584,TG,Telangana,TG_Karimnagar,Karimnagar,19,3,16,0,0,0,0,0,"",""
585,TG,Telangana,TG_Khammam,Khammam,8,5,3,0,0,0,0,0,"",""
586,TG,Telangana,TG_Komaram Bheem,Komaram Bheem,7,6,1,0,0,0,0,0,"",""
587,TG,Telangana,TG_Mahabubabad,Mahabubabad,1,0,1,0,0,0,0,0,"",""
588,TG,Telangana,TG_Mahabubnagar,Mahabubnagar,11,3,8,0,0,0,0,0,"",""
589,TG,Telangana,TG_Mancherial,Mancherial,1,0,0,1,0,0,0,0,"",""
590,TG,Telangana,TG_Medak,Medak,5,1,4,0,0,0,0,0,"",""
591,TG,Telangana,TG_Medchal Malkajgiri,Medchal Malkajgiri,22,12,9,1,0,0,0,0,"",""
592,TG,Telangana,TG_Mulugu,Mulugu,2,0,2,0,0,0,0,0,"",""
593,TG,Telangana,TG_Nagarkurnool,Nagarkurnool,2,0,2,0,0,0,0,0,"",""
594,TG,Telangana,TG_Nalgonda,Nalgonda,17,5,12,0,0,0,0,0,"",""
595,TG,Telangana,TG_Narayanpet,Narayanpet,1,0,0,1,0,0,0,0,"",""
596,TG,Telangana,TG_Nirmal,Nirmal,20,7,13,0,0,0,0,0,"",""
597,TG,Telangana,TG_Nizamabad,Nizamabad,61,31,30,0,0,0,0,0,"",""
598,TG,Telangana,TG_Peddapalli,Peddapalli,2,1,1,0,0,0,0,0,"",""
599,TG,Telangana,TG_Rajanna Sircilla,Rajanna Sircilla,3,1,2,0,0,0,0,0,"",""
600,TG,Telangana,TG_Ranga Reddy,Ranga Reddy,41,22,17,2,5,5,0,0,"",""
601,TG,Telangana,TG_Sangareddy,Sangareddy,7,1,6,0,0,0,0,0,"",""
602,TG,Telangana,TG_Siddipet,Siddipet,1,0,1,0,0,0,0,0,"",""
603,TG,Telangana,TG_Suryapet,Suryapet,83,59,24,0,0,0,0,0,"",""
604,TG,Telangana,TG_Vikarabad,Vikarabad,37,22,14,1,0,0,0,0,"",""
605,TG,Telangana,TG_Wanaparthy,Wanaparthy,0,0,0,0,0,0,0,0,"",""
606,TG,Telangana,TG_Warangal Rural,Warangal Rural,0,0,0,0,0,0,0,0,"",""
607,TG,Telangana,TG_Warangal Urban,Warangal Urban,27,4,23,0,0,0,0,0,"",""
608,TG,Telangana,TG_Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,0,0,0,0,0,0,0,0,"",""
0,TN,Tamil Nadu,TN_Airport Quarantine,Airport Quarantine,9,9,0,0,0,0,0,0,"",""
544,TN,Tamil Nadu,TN_Ariyalur,Ariyalur,338,325,13,0,0,0,0,0,"",""
732,TN,Tamil Nadu,TN_Chengalpattu,Chengalpattu,420,350,67,3,9,8,1,0,"",""
545,TN,Tamil Nadu,TN_Chennai,Chennai,5625,4822,758,45,363,352,9,2,"",""
546,TN,Tamil Nadu,TN_Coimbatore,Coimbatore,146,1,144,1,0,0,0,0,"",""
547,TN,Tamil Nadu,TN_Cuddalore,Cuddalore,412,383,28,1,0,0,0,0,"",""
548,TN,Tamil Nadu,TN_Dharmapuri,Dharmapuri,6,5,1,0,0,0,0,0,"",""
549,TN,Tamil Nadu,TN_Dindigul,Dindigul,112,31,80,1,1,0,1,0,"",""
550,TN,Tamil Nadu,TN_Erode,Erode,70,0,69,1,0,0,0,0,"",""
734,TN,Tamil Nadu,TN_Kallakurichi,Kallakurichi,57,47,10,0,0,0,0,0,"",""
551,TN,Tamil Nadu,TN_Kancheepuram,Kancheepuram,165,98,66,1,8,-31,39,0,"",""
552,TN,Tamil Nadu,TN_Kanyakumari,Kanyakumari,32,15,16,1,5,5,0,0,"",""
553,TN,Tamil Nadu,TN_Karur,Karur,55,12,43,0,2,1,1,0,"",""
554,TN,Tamil Nadu,TN_Krishnagiri,Krishnagiri,20,20,0,0,0,0,0,0,"",""
555,TN,Tamil Nadu,TN_Madurai,Madurai,133,48,83,2,9,9,0,0,"",""
556,TN,Tamil Nadu,TN_Nagapattinam,Nagapattinam,47,3,44,0,0,0,0,0,"",""
557,TN,Tamil Nadu,TN_Namakkal,Namakkal,77,16,61,0,0,0,0,0,"",""
564,TN,Tamil Nadu,TN_Nilgiris,Nilgiris,15,4,11,0,0,0,0,0,"",""
558,TN,Tamil Nadu,TN_Perambalur,Perambalur,146,133,13,0,4,-1,5,0,"",""
559,TN,Tamil Nadu,TN_Pudukkottai,Pudukkottai,6,5,1,0,0,0,0,0,"",""
560,TN,Tamil Nadu,TN_Ramanathapuram,Ramanathapuram,32,10,21,1,1,-5,6,0,"",""
733,TN,Tamil Nadu,TN_Ranipet,Ranipet,75,34,41,0,0,0,0,0,"",""
561,TN,Tamil Nadu,TN_Salem,Salem,35,5,30,0,0,0,0,0,"",""
562,TN,Tamil Nadu,TN_Sivaganga,Sivaganga,13,1,12,0,1,1,0,0,"",""
731,TN,Tamil Nadu,TN_Tenkasi,Tenkasi,51,17,34,0,1,-1,2,0,"",""
563,TN,Tamil Nadu,TN_Thanjavur,Thanjavur,65,18,47,0,0,0,0,0,"",""
565,TN,Tamil Nadu,TN_Theni,Theni,73,30,42,1,1,1,0,0,"",""
566,TN,Tamil Nadu,TN_Thiruvallur,Thiruvallur,510,425,82,3,15,15,0,0,"",""
567,TN,Tamil Nadu,TN_Thiruvarur,Thiruvarur,33,4,29,0,0,0,0,0,"",""
568,TN,Tamil Nadu,TN_Thoothukkudi,Thoothukkudi,39,12,26,1,3,3,0,0,"",""
569,TN,Tamil Nadu,TN_Tiruchirappalli,Tiruchirappalli,65,9,56,0,0,0,0,0,"",""
570,TN,Tamil Nadu,TN_Tirunelveli,Tirunelveli,117,54,62,1,16,16,0,0,"",""
735,TN,Tamil Nadu,TN_Tirupathur,Tirupathur,28,10,18,0,0,0,0,0,"",""
571,TN,Tamil Nadu,TN_Tiruppur,Tiruppur,114,0,114,0,0,0,0,0,"",""
572,TN,Tamil Nadu,TN_Tiruvannamalai,Tiruvannamalai,137,124,13,0,8,8,0,0,"",""
573,TN,Tamil Nadu,TN_Vellore,Vellore,35,14,20,1,0,0,0,0,"",""
574,TN,Tamil Nadu,TN_Viluppuram,Viluppuram,316,261,53,2,0,0,0,0,"",""
575,TN,Tamil Nadu,TN_Virudhunagar,Virudhunagar,45,13,32,0,0,-1,1,0,"",""
609,TR,Tripura,TR_Dhalai,Dhalai,152,125,27,0,1,-26,27,0,"",""
610,TR,Tripura,TR_Gomati,Gomati,2,1,1,0,0,0,0,0,"",""
611,TR,Tripura,TR_Khowai,Khowai,0,0,0,0,0,0,0,0,"",""
612,TR,Tripura,TR_North Tripura,North Tripura,2,1,1,0,0,0,0,0,"",""
613,TR,Tripura,TR_Sipahijala,Sipahijala,0,0,0,0,0,0,0,0,"",""
614,TR,Tripura,TR_South Tripura,South Tripura,0,0,0,0,0,0,0,0,"",""
615,TR,Tripura,TR_Unokoti,Unokoti,0,0,0,0,0,0,0,0,"",""
616,TR,Tripura,TR_West Tripura,West Tripura,0,0,0,0,0,0,0,0,"",""
617,UP,Uttar Pradesh,UP_Agra,Agra,785,367,394,24,-6,-36,30,0,"[14th May] <br>
Confirmed cases for the district were effectively reduced in state bulletin",""
618,UP,Uttar Pradesh,UP_Aligarh,Aligarh,66,39,24,3,3,3,0,0,"",""
619,UP,Uttar Pradesh,UP_Ambedkar Nagar,Ambedkar Nagar,2,2,0,0,0,0,0,0,"",""
620,UP,Uttar Pradesh,UP_Amethi,Amethi,13,13,0,0,2,2,0,0,"",""
621,UP,Uttar Pradesh,UP_Amroha,Amroha,33,6,26,1,1,1,0,0,"",""
622,UP,Uttar Pradesh,UP_Auraiya,Auraiya,18,6,12,0,0,0,0,0,"",""
765,UP,Uttar Pradesh,UP_Ayodhya,Ayodhya,1,0,1,0,0,0,0,0,"",""
623,UP,Uttar Pradesh,UP_Azamgarh,Azamgarh,10,2,8,0,1,1,0,0,"",""
624,UP,Uttar Pradesh,UP_Baghpat,Baghpat,25,9,16,0,0,0,0,0,"",""
625,UP,Uttar Pradesh,UP_Bahraich,Bahraich,35,24,11,0,9,9,0,0,"",""
626,UP,Uttar Pradesh,UP_Ballia,Ballia,1,1,0,0,0,0,0,0,"",""
627,UP,Uttar Pradesh,UP_Balrampur,Balrampur,5,4,1,0,3,3,0,0,"",""
628,UP,Uttar Pradesh,UP_Banda,Banda,21,17,4,0,0,0,0,0,"",""
629,UP,Uttar Pradesh,UP_Barabanki,Barabanki,10,9,1,0,3,3,0,0,"",""
630,UP,Uttar Pradesh,UP_Bareilly,Bareilly,11,0,10,1,0,0,0,0,"",""
631,UP,Uttar Pradesh,UP_Basti,Basti,46,21,24,1,5,5,0,0,"",""
632,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,3,2,1,0,0,0,0,0,"",""
633,UP,Uttar Pradesh,UP_Bijnor,Bijnor,46,17,28,1,2,1,1,0,"",""
634,UP,Uttar Pradesh,UP_Budaun,Budaun,17,0,17,0,0,0,0,0,"",""
635,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,77,20,56,1,2,2,0,0,"",""
636,UP,Uttar Pradesh,UP_Chandauli,Chandauli,1,1,0,0,0,0,0,0,"",""
637,UP,Uttar Pradesh,UP_Chitrakoot,Chitrakoot,8,8,0,0,0,0,0,0,"",""
638,UP,Uttar Pradesh,UP_Deoria,Deoria,4,4,0,0,1,1,0,0,"",""
639,UP,Uttar Pradesh,UP_Etah,Etah,11,2,8,1,0,0,0,0,"",""
640,UP,Uttar Pradesh,UP_Etawah,Etawah,3,1,2,0,1,1,0,0,"",""
642,UP,Uttar Pradesh,UP_Farrukhabad,Farrukhabad,8,8,0,0,0,0,0,0,"",""
643,UP,Uttar Pradesh,UP_Fatehpur,Fatehpur,6,6,0,0,0,0,0,0,"",""
644,UP,Uttar Pradesh,UP_Firozabad,Firozabad,194,71,119,4,0,-8,8,0,"",""
645,UP,Uttar Pradesh,UP_Gautam Buddha Nagar,Gautam Buddha Nagar,249,87,159,3,0,-16,16,0,"",""
646,UP,Uttar Pradesh,UP_Ghaziabad,Ghaziabad,169,84,83,2,19,11,8,0,"",""
647,UP,Uttar Pradesh,UP_Ghazipur,Ghazipur,14,8,6,0,4,4,0,0,"",""
648,UP,Uttar Pradesh,UP_Gonda,Gonda,21,19,2,0,0,0,0,0,"",""
649,UP,Uttar Pradesh,UP_Gorakhpur,Gorakhpur,10,10,0,0,4,4,0,0,"",""
650,UP,Uttar Pradesh,UP_Hamirpur,Hamirpur,1,1,0,0,0,0,0,0,"",""
651,UP,Uttar Pradesh,UP_Hapur,Hapur,61,29,31,1,1,1,0,0,"",""
652,UP,Uttar Pradesh,UP_Hardoi,Hardoi,6,4,2,0,2,2,0,0,"",""
653,UP,Uttar Pradesh,UP_Hathras,Hathras,19,14,5,0,0,0,0,0,"",""
654,UP,Uttar Pradesh,UP_Jalaun,Jalaun,36,36,0,0,-1,-1,0,0,"[14th May] <br>
Confirmed cases for the district were effectively reduced in state bulletin",""
655,UP,Uttar Pradesh,UP_Jaunpur,Jaunpur,13,5,8,0,1,1,0,0,"",""
656,UP,Uttar Pradesh,UP_Jhansi,Jhansi,30,28,0,2,0,0,0,0,"",""
657,UP,Uttar Pradesh,UP_Kannauj,Kannauj,23,16,7,0,2,2,0,0,"",""
658,UP,Uttar Pradesh,UP_Kanpur Dehat,Kanpur Dehat,4,3,0,1,0,0,0,0,"",""
659,UP,Uttar Pradesh,UP_Kanpur Nagar,Kanpur Nagar,312,136,170,6,4,-5,9,0,"",""
660,UP,Uttar Pradesh,UP_Kasganj,Kasganj,7,4,3,0,0,0,0,0,"",""
661,UP,Uttar Pradesh,UP_Kaushambi,Kaushambi,6,4,2,0,1,1,0,0,"",""
663,UP,Uttar Pradesh,UP_Kushinagar,Kushinagar,2,2,0,0,0,0,0,0,"",""
662,UP,Uttar Pradesh,UP_Lakhimpur Kheri,Lakhimpur Kheri,14,10,4,0,9,9,0,0,"",""
664,UP,Uttar Pradesh,UP_Lalitpur,Lalitpur,1,0,0,1,0,0,0,0,"",""
665,UP,Uttar Pradesh,UP_Lucknow,Lucknow,271,59,211,1,7,7,0,0,"",""
667,UP,Uttar Pradesh,UP_Maharajganj,Maharajganj,11,5,6,0,2,2,0,0,"",""
666,UP,Uttar Pradesh,UP_Mahoba,Mahoba,3,1,2,0,0,0,0,0,"",""
668,UP,Uttar Pradesh,UP_Mainpuri,Mainpuri,10,5,4,1,-3,-3,0,0,"[14th May] <br>
Confirmed cases for the district were effectively reduced in state bulletin",""
669,UP,Uttar Pradesh,UP_Mathura,Mathura,56,42,10,4,0,-1,1,0,"",""
670,UP,Uttar Pradesh,UP_Mau,Mau,2,1,1,0,1,1,0,0,"",""
671,UP,Uttar Pradesh,UP_Meerut,Meerut,286,190,81,15,12,2,9,1,"",""
672,UP,Uttar Pradesh,UP_Mirzapur,Mirzapur,7,4,3,0,0,0,0,0,"",""
673,UP,Uttar Pradesh,UP_Moradabad,Moradabad,151,44,98,9,16,8,8,0,"",""
674,UP,Uttar Pradesh,UP_Muzaffarnagar,Muzaffarnagar,26,3,23,0,0,-4,4,0,"",""
675,UP,Uttar Pradesh,UP_Pilibhit,Pilibhit,6,2,4,0,0,0,0,0,"",""
676,UP,Uttar Pradesh,UP_Pratapgarh,Pratapgarh,16,8,7,1,0,-2,1,1,"",""
677,UP,Uttar Pradesh,UP_Prayagraj,Prayagraj,26,21,4,1,5,5,0,0,"",""
678,UP,Uttar Pradesh,UP_Rae Bareli,Rae Bareli,50,9,41,0,0,-2,2,0,"",""
679,UP,Uttar Pradesh,UP_Rampur,Rampur,31,10,21,0,0,0,0,0,"",""
680,UP,Uttar Pradesh,UP_Saharanpur,Saharanpur,208,49,159,0,16,16,0,0,"",""
681,UP,Uttar Pradesh,UP_Sambhal,Sambhal,28,10,18,0,-2,-7,5,0,"[14th May] <br>
Confirmed cases for the district were effectively reduced in state bulletin",""
682,UP,Uttar Pradesh,UP_Sant Kabir Nagar,Sant Kabir Nagar,34,10,23,1,2,-2,4,0,"",""
683,UP,Uttar Pradesh,UP_Shahjahanpur,Shahjahanpur,2,1,1,0,1,1,0,0,"",""
684,UP,Uttar Pradesh,UP_Shamli,Shamli,33,6,27,0,1,1,0,0,"",""
685,UP,Uttar Pradesh,UP_Shrawasti,Shrawasti,14,10,3,1,2,2,0,0,"",""
686,UP,Uttar Pradesh,UP_Siddharthnagar,Siddharthnagar,34,34,0,0,4,4,0,0,"",""
687,UP,Uttar Pradesh,UP_Sitapur,Sitapur,26,5,21,0,0,0,0,0,"",""
688,UP,Uttar Pradesh,UP_Sonbhadra,Sonbhadra,1,1,0,0,0,0,0,0,"",""
689,UP,Uttar Pradesh,UP_Sultanpur,Sultanpur,14,11,3,0,5,5,0,0,"",""
690,UP,Uttar Pradesh,UP_Unnao,Unnao,6,5,1,0,0,0,0,0,"",""
691,UP,Uttar Pradesh,UP_Varanasi,Varanasi,92,36,55,1,2,1,1,0,"",""
692,UT,Uttarakhand,UT_Almora,Almora,2,1,1,0,0,0,0,0,"",""
693,UT,Uttarakhand,UT_Bageshwar,Bageshwar,0,0,0,0,0,0,0,0,"",""
694,UT,Uttarakhand,UT_Chamoli,Chamoli,0,0,0,0,0,0,0,0,"",""
695,UT,Uttarakhand,UT_Champawat,Champawat,0,0,0,0,0,0,0,0,"",""
696,UT,Uttarakhand,UT_Dehradun,Dehradun,39,10,28,1,3,1,2,0,"",""
697,UT,Uttarakhand,UT_Haridwar,Haridwar,7,1,6,0,0,-1,1,0,"",""
698,UT,Uttarakhand,UT_Nainital,Nainital,11,1,10,0,0,-1,1,0,"",""
699,UT,Uttarakhand,UT_Pauri Garhwal,Pauri Garhwal,1,0,1,0,0,0,0,0,"",""
700,UT,Uttarakhand,UT_Pithoragarh,Pithoragarh,0,0,0,0,0,0,0,0,"",""
701,UT,Uttarakhand,UT_Rudraprayag,Rudraprayag,0,0,0,0,0,0,0,0,"",""
702,UT,Uttarakhand,UT_Tehri Garhwal,Tehri Garhwal,0,0,0,0,0,0,0,0,"",""
703,UT,Uttarakhand,UT_Udham Singh Nagar,Udham Singh Nagar,16,12,4,0,3,3,0,0,"",""
704,UT,Uttarakhand,UT_Uttarkashi,Uttarkashi,1,1,0,0,0,0,0,0,"",""
705,WB,West Bengal,WB_Alipurduar,Alipurduar,0,0,0,0,0,0,0,0,"",""
706,WB,West Bengal,WB_Bankura,Bankura,0,0,0,0,0,0,0,0,"",""
707,WB,West Bengal,WB_Birbhum,Birbhum,7,1,6,0,0,0,0,0,"",""
708,WB,West Bengal,WB_Cooch Behar,Cooch Behar,0,0,0,0,0,0,0,0,"",""
709,WB,West Bengal,WB_Dakshin Dinajpur,Dakshin Dinajpur,0,0,0,0,0,0,0,0,"",""
710,WB,West Bengal,WB_Darjeeling,Darjeeling,7,1,5,1,0,0,0,0,"",""
711,WB,West Bengal,WB_Hooghly,Hooghly,135,101,30,4,1,-4,5,0,"",""
712,WB,West Bengal,WB_Howrah,Howrah,509,347,135,27,25,22,1,2,"",""
713,WB,West Bengal,WB_Jalpaiguri,Jalpaiguri,4,0,4,0,0,0,0,0,"",""
714,WB,West Bengal,WB_Jhargram,Jhargram,3,3,0,0,0,0,0,0,"",""
715,WB,West Bengal,WB_Kalimpong,Kalimpong,7,0,6,1,0,0,0,0,"",""
716,WB,West Bengal,WB_Kolkata,Kolkata,1157,625,386,146,31,-20,45,6,"",""
717,WB,West Bengal,WB_Malda,Malda,19,19,0,0,0,0,0,0,"",""
719,WB,West Bengal,WB_Murshidabad,Murshidabad,5,4,0,1,0,0,0,0,"",""
720,WB,West Bengal,WB_Nadia,Nadia,12,4,8,0,2,2,0,0,"",""
721,WB,West Bengal,WB_North 24 Parganas,North 24 Parganas,317,186,102,29,16,8,8,0,"",""
0,WB,West Bengal,WB_Other State,Other State,16,13,2,1,0,0,0,0,"",""
722,WB,West Bengal,WB_Paschim Bardhaman,Paschim Bardhaman,17,6,9,2,3,1,2,0,"",""
718,WB,West Bengal,WB_Paschim Medinipur,Paschim Medinipur,19,0,19,0,0,0,0,0,"",""
723,WB,West Bengal,WB_Purba Bardhaman,Purba Bardhaman,10,7,3,0,1,0,1,0,"",""
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,49,22,26,1,2,2,0,0,"",""
725,WB,West Bengal,WB_Purulia,Purulia,0,0,0,0,0,0,0,0,"",""
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,79,50,27,2,5,1,4,0,"",""
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,4,4,0,0,0,0,0,0,"",""
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
729,AP,Andhra Pradesh,AP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
731,AS,Assam,AS_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
734,CT,Chhattisgarh,CT_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
737,DL,Delhi,DL_Unknown,Unknown,7682,4523,3045,114,0,0,0,0,"",""
738,GA,Goa,GA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
741,HP,Himachal Pradesh,HP_Unknown,Unknown,1,1,0,0,0,0,0,0,"",""
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
749,MH,Maharashtra,MH_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
750,MN,Manipur,MN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
751,ML,Meghalaya,ML_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
754,OR,Odisha,OR_Unknown,Unknown,13,13,0,0,0,0,0,0,"",""
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
758,SK,Sikkim,SK_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
760,TG,Telangana,TG_Unknown,Unknown,40,-372,408,4,0,0,0,0,"",""
761,TR,Tripura,TR_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,0,0,0,0,"",""
763,UT,Uttarakhand,UT_Unknown,Unknown,1,1,0,0,0,0,0,0,"",""
764,WB,West Bengal,WB_Unknown,Unknown,1,1,0,0,0,0,0,0,"",""
